pol_id;cand_wp19;cand_titel;cand_firstname;cand_praefix;cand_lastname;cand_birth_year;cand_sex;cand_party;cand_fed_state;cand_ll_rank;cand_wk;wp_19_direct_result;cand_website;cand_blog;cand_facebook;cand_twitter;cand_instagram;cand_youtube;cand_googleplus;cand_other_links;wp_18;wp_18_exc;wp_19;wp_19_exc;fb_identifier;fb_type;fb_sample
2724;1;;Hans-Eberhard;;Knust;;1;AfD;Schleswig-Holstein;;11;;;;;;;;;;0;;0;;;no fb;0
2725;1;;Jürgen ;;Koegel;;1;AfD;Baden-Württemberg;;267;;;;JuKoegel;;;;;;0;;0;;JuKoegel;page;1
2726;1;;Silke;;Kohl;;2;CDU;Saarland;12;;;;;;;;;;;0;;0;;;no fb;0
2727;1;;Nico;;Köhler;;1;AfD;Sachsen;14;162;;;;nico.koehler.chemnitz;;;;;;0;;0;;nico.koehler.chemnitz;page;1
2728;1;;Rolf Paul Christian;;Kohn;;1;DIE LINKE;Nordrhein-Westfalen;;126;;;;rolf.kohn.90;;;;;;0;;0;;rolf.kohn.90;private;0
2729;1;;Nadine;;Koppehel;;2;AfD;Sachsen-Anhalt;11;;;;;;;;;;;0;;0;;;no fb;0
2730;1;Dr.;Vera ;;Kosova;;2;AfD;Baden-Württemberg;;262;;;;;;;;;;0;;0;;;no fb;0
2731;1;;Rainer;;Köster;;1;DIE LINKE;Nordrhein-Westfalen;;105;;;;;;;;;;0;;0;;;no fb;0
2732;1;;Joachim;;Kotteck;;1;DIE LINKE;Niedersachsen;;36;;;;;;;;;;0;;0;;;no fb;0
2733;1;;Klemens;;Kowalski;;1;DIE LINKE;Niedersachsen;;30;;http://klemenskowalski.de;;klemenskowalskibuxtehude;;;;;;0;;0;;klemenskowalskibuxtehude;no fb;0
2734;1;;Lothar;;Kowelek;;1;DIE LINKE;Nordrhein-Westfalen;;136;;;;;;;;;;0;;0;;;no fb;0
2735;1;;Dirk Helmut ;;Kranefuß;;1;AfD;Nordrhein-Westfalen;;108;;;;;;;;;;0;;0;;;no fb;0
2736;1;;Alexander Gerd;;Krauß;1975;1;CDU;Sachsen;;164;34,70%;;;1377556145;;;;;;0;;1;0;1377556145;user;1
2737;1;;Guido Kurt Peter ;;Krebber;;1;AfD;Nordrhein-Westfalen;24;115;;;;;;;;;;0;;0;;;no fb;0
2738;1;;Holger;;Krestel;;1;FDP;Berlin;;81;;;;HolgerKrestel;;;;;;0;;0;;HolgerKrestel;page;1
2739;1;;Martin;;Kretschmer;;1;DIE LINKE;Nordrhein-Westfalen;;116;;;;;;;;;;0;;0;;;no fb;0
2740;1;;Andrea;;Krier;;2;CDU;Saarland;9;;;;;100010156450345;;;;;;0;;0;;100010156450345;user;1
2741;1;;Andreas Martin ;;Kropp;;1;AfD;Bayern;;247;;;;;;;;;;0;;0;;;no fb;0
2742;1;;Anne;;Krüger;;2;FDP;Nordrhein-Westfalen;;121;;https://annekrueger.2017.fdp.de/;;FDP.Anne.Krueger;;http://instagram.com/annekrueger2017;;;;0;;0;;FDP.Anne.Krueger;page;1
2743;1;;Horst;;Krumpen;;1;DIE LINKE;Mecklenburg-Vorpommern;;13;;;;100015404359114;;;;;;0;;0;;100015404359114;user;1
2744;1;;Walter;;Kubach;;1;DIE LINKE;Baden-Württemberg;;266;;;;walter.kubach;;;;;;0;;0;;walter.kubach;private;0
2745;1;;Bettina;;Kubiak;;2;DIE LINKE;Niedersachsen;;25;;;;bettina.kubiak;;;;;;0;;0;;bettina.kubiak;private;0
2746;1;;Michael Rudolf ;;Kuger;;1;AfD;Hessen;10;;;;;Michael-Kuger-1666138423652341;;;;;;0;;0;;Michael-Kuger-1666138423652341;private;0
2747;1;;Frederick ;;Kühne;;1;AfD;Nordrhein-Westfalen;;103;;;;;;;;;;0;;0;;;no fb;0
2748;1;;Marcus;;Künster;;1;AfD;Rheinland-Pfalz;;207;;;;marcus.kuenster;;;;;;0;;0;;marcus.kuenster;page;1
2749;1;;Linn Deborah ;;Kuppitz;;2;AfD;Nordrhein-Westfalen;23;;;;;;;;;;;0;;0;;;no fb;0
2750;1;;Manuel;;Lambers;;1;DIE LINKE;Berlin;12;78;;;;;;;;;;0;;0;;;no fb;0
2751;1;;Bernhard;;Lammersmann;;1;GRÜNE;Nordrhein-Westfalen;;124;;;;;;;;;;0;;0;;;no fb;0
2752;1;Dr.;Gernot Fritz ;;Laude;;1;AfD;Hessen;;181;;;;gernot.laude;;;;;;0;;0;;gernot.laude;private;0
2753;1;;Matthias;;Lehmann;;1;AfD;Rheinland-Pfalz;;206;;;;matthias.lehmann.718;;;;;;0;;0;;matthias.lehmann.718;private;0
2754;1;;Jens;;Lehmann;1967;1;CDU;Sachsen;;152;27,50%;;;JensLehmannLeipzig;;;;;;0;;1;0;JensLehmannLeipzig;page;1
2755;1;;Dominik;;Lehmann;;1;DIE LINKE;Bayern;;220;;;;dominik.lehmann.96;;;;;;0;;0;;dominik.lehmann.96;private;0
2756;1;;Dominic;;Lenz;;1;DIE LINKE;Bayern;;232;;;;linke.lenz;;;;;;0;;0;;linke.lenz;page;1
2757;1;;Ulrich;;Lenz;;1;DIE LINKE;Rheinland-Pfalz;;199;;;;ulrich.lenz.94;;;;;;0;;0;;ulrich.lenz.94;private;0
2758;1;;Jörn;;Leunert;;1;GRÜNE;Nordrhein-Westfalen;;104;;http://joern-leunert.de;;joernleunert;https://twitter.com/JoernLeunert;;;;;0;;0;;joernleunert;no fb;0
2759;1;;Georg;;Liebl;;1;DIE LINKE;Bayern;;247;;;;;;;;;;0;;0;;;no fb;0
2760;1;;Irene;;Lienshöft;;2;AfD;Saarland;;297;;;;iveith;;;;;;0;;0;;iveith;private;0
2761;1;;Wolf-Dieter;;Liese;;1;AfD;Nordrhein-Westfalen;21;140;;;;alternative.de;;;;;;0;;0;;alternative.de;page;1
2762;1;;Daniel ;;Lindenschmid;;1;AfD;Baden-Württemberg;;269;;http://daniel-lindenschmid.de;;lindenschmid;;;;;;0;;0;;lindenschmid;page;1
2763;1;;Roberto;;Linguari;;1;DIE LINKE;Niedersachsen;;31;;;;;;;;;;0;;0;;;no fb;0
2764;1;Dr.;Gerd;;Lippold;;1;GRÜNE;Sachsen;;154;;;;100008324261106;;;;;;0;;0;;100008324261106;user;1
2765;1;;Nikolas;;Löbel;1986;1;CDU;Baden-Württemberg;;275;29,30%;;;nikolasloebelmannheim;;;;;;0;;1;0;nikolasloebelmannheim;page;1
2766;1;;Holger;;Lordieck;;1;GRÜNE;Nordrhein-Westfalen;;126;;;;;;;;;;0;;0;;;no fb;0
2767;1;;Peter-Paul ;;Lorkowski;;1;AfD;Hamburg;;23;;;;;;;;;;0;;0;;;no fb;0
2768;1;;Thomas;;Löser;;1;GRÜNE;Sachsen;;159;;http://thomasloeser.de/;;thomasloeserDDnotifications;https://twitter.com/ThomasLoeserDD;;;;;0;;0;;thomasloeserDDnotifications;private;0
2769;1;;Barbara Eva;;Loth;;2;SPD;Berlin;11;;;;;barbara.loth;;;;;;0;;0;;barbara.loth;page;1
2770;1;;Christian Rudolf Michael;;Lucks;;1;FDP;Schleswig-Holstein;6;1;;http://www.christian-lucks.de;;crmlucks;https://twitter.com/crmkoch;https://www.instagram.com/lucks.christian/;;;;0;;0;;crmlucks;page;1
2771;1;;Erwin Nikolaus;;Ludwig;;1;AfD;Rheinland-Pfalz;;203;;;;Erwin-Ludwig-586901724833590;;;;;;0;;0;;Erwin-Ludwig-586901724833590;private;0
2772;1;;Dietmar;;Lütkemeyer;;1;FDP;Nordrhein-Westfalen;;124;;;;Luetkemeyer.Dietmar;;;;;;0;;0;;Luetkemeyer.Dietmar;no fb;0
2773;1;;Andrea Dave;;Mähnert;;2;AfD;Sachsen-Anhalt;14;;;;;;;;;;;0;;0;;;no fb;0
2774;1;;Tobias;;Mährlein;;1;FDP;Schleswig-Holstein;5;8;;;;TobiasMaehrleinFDP;;;;;;0;;0;;TobiasMaehrleinFDP;page;1
2775;1;;Christoph ;;Maier;;1;AfD;Bayern;;257;;http://www.christoph-maier.com;;christoph.maier.2016;;;;;;0;;0;;christoph.maier.2016;page;1
2776;1;;Martin;;Malcherek;;1;DIE LINKE;Rheinland-Pfalz;;205;;;;derkandidat2017;;;;;;0;;0;;derkandidat2017;page;1
2777;1;;Jessica ;;Malisch;;2;AfD;Nordrhein-Westfalen;;107;;;;jessicamalischAfD;;;;;;0;;0;;jessicamalischAfD;page;1
2778;1;;Dubravko ;;Mandic;;1;AfD;Baden-Württemberg;;290;;;;dubravkomandicafd;;;;;;0;;0;;dubravkomandicafd;page;1
2780;1;;Norbert;;Maßon;;1;DIE LINKE;Baden-Württemberg;;273;;;;;;;;;;0;;0;;;no fb;0
2781;1;;Markus ;;Matzerath;;1;AfD;Nordrhein-Westfalen;;88;;;;markus.matzerath;;;;;;0;;0;;markus.matzerath;private;0
2782;1;;Jan;;Matzoll;;1;GRÜNE;Nordrhein-Westfalen;;121;;;;jan.matzoll.gruene;;;;;;0;;0;;jan.matzoll.gruene;page;1
2783;1;;Taras ;;Maygutiak;;1;AfD;Baden-Württemberg;;284;;;;taras.maygutiak;;;;;;0;;0;;taras.maygutiak;private;0
2784;1;;Stefan;;Meiners;;1;GRÜNE;Nordrhein-Westfalen;;113;;;;100012612090279;;;;;;0;;0;;100012612090279;user;1
2785;1;;Patrick;;Meinhardt;;1;FDP;Mecklenburg-Vorpommern;;15;;;;patrick.meinhardt;;;;;;0;;0;;patrick.meinhardt;page;1
2786;1;;Dennis;;Meisberger;;1;CDU;Saarland;13;;;;;dennis.meisberger;;;;;;0;;0;;dennis.meisberger;private;0
2787;1;;Pascal;;Meiser;1975;1;DIE LINKE;Berlin;4;83;;;;pascalmeiser361;;;;;;0;;1;0;pascalmeiser361;page;1
2788;1;;Nadije;;Memedi;;2;DIE LINKE;Niedersachsen;;29;;;;nadije.memedi;;;;;;0;;0;;nadije.memedi;private;0
2789;1;;Franz Xaver;;Merk;;1;DIE LINKE;Bayern;;256;;;;;;;;;;0;;0;;;no fb;0
2790;1;;Christoph Tarek ;;Merkel;;1;AfD;Niedersachsen;;25;;;;;;;;;;0;;0;;;no fb;0
2791;1;;Sebastian;;Merkens;;1;DIE LINKE;Nordrhein-Westfalen;;109;;http://www.die-linke-mg.de/;;martin.hof.5;;;;;;0;;0;;martin.hof.5;private;0
2792;1;;Sylvia;;Meyer;;2;GRÜNE;Nordrhein-Westfalen;;102;;;;sylvia.meyer.eu;;;;;;0;;0;;sylvia.meyer.eu;private;0
2793;1;Dr.;Andreas Michael Otto;;Appelt;;1;AfD;Nordrhein-Westfalen;;148;;;;;;;;;;0;;0;;;no fb;0
2794;1;;Andreas Michael;;Paul;;1;AfD;Niedersachsen;;27;;;;100015777093854;;;;;;0;;0;;100015777093854;user;1
2795;1;;Lucie;;Misini;;2;DIE LINKE;Nordrhein-Westfalen;;100;;http://lucie-misini.de;;luciemisini;;;;;;0;;0;;luciemisini;page;1
2796;1;;Bernd;;Möbius;;1;GRÜNE;Schleswig-Holstein;;7;;;;bernd.mobius.7;;;;;;0;;0;;bernd.mobius.7;private;0
2797;1;;Markus ;;Mohr;;1;AfD;Nordrhein-Westfalen;;87;;;;markus.mohr.1984;;;;;;0;;0;;markus.mohr.1984;page;1
2798;1;;Volker;;Möll;;1;GRÜNE;Niedersachsen;;51;;http://volker-moell.de;;Volker.Moell.Gruene;;;;;;0;;0;;161424030709803;private;0
2799;1;;Felix;;Möller;;1;GRÜNE;Hessen;;179;;http://felix-moeller.info/;;felixmoeller2017;;https://www.instagram.com/felix_nach_berlin;;;;0;;0;;felixmoeller2017;no fb;0
2800;1;;Marion;;Morassi;;2;DIE LINKE;Rheinland-Pfalz;;198;;http://www.marion-morassi.de;;Morassi.Marion;https://twitter.com/MarionMorassi?;https://www.instagram.com/marionmorassi/;https://www.youtube.com/channel/UCoMapTGGMaIJz-ET3X7kYKA;https://plus.google.com/u/0/114919571588730022924;;0;;0;;Morassi.Marion;page;1
2801;1;;Peter ;;Müller;;1;AfD;Nordrhein-Westfalen;;114;;;;;;;;;;0;;0;;;no fb;0
2802;1;;Axel;;Müller;1963;1;CDU;Baden-Württemberg;;294;38,50%;;;axel.muller.1441;;;;;;0;;1;0;axel.muller.1441;private;0
2803;1;;Timo;;Müller;;1;GRÜNE;Hessen;;178;;http://grüne-idstein.de/index.php?id=240;;timomuellergruene;;;;;;0;;0;;timomuellergruene;page;1
2804;1;;Olaf;;Müller;;1;GRÜNE;Thüringen;;191;;;;Olaf-M%C3%BCller-1088150424582005;;;;;;0;;0;;Olaf-M%C3%BCller-1088150424582005;private;0
2805;1;;Wilhelm Dieter;;Müller;;1;AfD;Saarland;2;296;;;;;;;;;;0;;0;;;no fb;0
2806;1;;Lorena;;Müllner;;2;DIE LINKE;Baden-Württemberg;;280;;;;LorenaMuellner;;;;;;0;;0;;LorenaMuellner;page;1
2807;1;;Joachim ;;Multermann;;1;AfD;Nordrhein-Westfalen;;130;;;;;;;;;;0;;0;;;no fb;0
2808;1;;Oliver Markus ;;Multusch;;1;AfD;Bayern;;212;;;;;;;;;;0;;0;;;no fb;0
2809;1;Dr.;Lothar ;;Mundt;;1;AfD;Berlin;;81;;http://www.geisteswissenschaften.fu-berlin.de/we04/institut/mitarbeiter/mundt/index.html;;;;;;;;0;;0;;;no fb;0
2810;1;;Michael;;Musil;;1;GRÜNE;Rheinland-Pfalz;;204;;http://www.michael-musil.de;;michael.musil;;;;;"http://www.freiwirte.de; http://www.regio-ww.de";0;;0;;michael.musil;private;0
2811;1;;Hermann ;;Navel;;1;AfD;Nordrhein-Westfalen;;89;;;;;;;;;;0;;0;;;no fb;0
2812;1;;Jonny ;;Nedog;;1;AfD;Hessen;;180;;;;;;;;;;0;;0;;;no fb;0
2813;1;;Falk;;Neubert;;1;DIE LINKE;Sachsen;;161;;http://falk-neubert.de;;MdL.Falk.Neubert;https://twitter.com/falkneubert;;;;;0;;0;;MdL.Falk.Neubert;private;0
2814;1;;Reinhard;;Neudorfer;;1;DIE LINKE;Baden-Württemberg;;264;;;;;;;;;;0;;0;;;no fb;0
2815;1;Dr.;Dieter ;;Neuendorf;;1;AfD;Berlin;;77;;;;;;;;;;0;;0;;;no fb;0
2816;1;;Sebastian Jerry;;Neumann;;1;DIE LINKE;Nordrhein-Westfalen;;134;;;;SJNdielinkeMILk;;;;;;0;;0;;SJNdielinkeMILk;page;1
2817;1;;Petra;;Nicolaisen;1965;2;CDU;Schleswig-Holstein;;1;40,00%;;;P.NicolaisenWK1;;;;;;0;;1;0;P.NicolaisenWK1;page;1
2818;1;;Ferdinand;;Niemann;;1;DIE LINKE;Nordrhein-Westfalen;;112;;;;fer.niemann;;;;;;0;;0;;fer.niemann;page;1
2819;1;;Klaus ;;Niggemann;;1;AfD;Hessen;15;;;;;;;;;;;0;;0;;;no fb;0
2820;1;;Evelyn;;Nitsche;;2;AfD;Sachsen-Anhalt;;72;;;;EvelynNitsche22;;;;;;0;;0;;EvelynNitsche22;page;1
2821;1;;Siegfried;;Nowak;;1;DIE LINKE;Nordrhein-Westfalen;;137;;http://www.dielinke-paderborn.de;;dielinkepaderbor;;;;;;0;;0;;dielinkepaderbor;private;0
2822;1;;Rita Magdalena;;Nowak;;2;GRÜNE;Nordrhein-Westfalen;;122;;http://rita-nowak.green;;ritanowak2017;;http://instagram.com/Rita Nowak;;;;0;;0;;ritanowak2017;page;1
2823;1;;Sinisa ;;Obradovic;;1;AfD;Hessen;16;;;;;;;;;;;0;;0;;;no fb;0
2824;1;Dr.;Holger;;Onken;;1;DIE LINKE;Niedersachsen;;26;;;;holger.onken.7;;;;;;0;;0;;holger.onken.7;private;0
2825;1;;Hartmut;;Oster;;1;GRÜNE;Nordrhein-Westfalen;;137;;http://www.Hartmut-Oster.de;;padergruen;;;;;;0;;0;;padergruen;no fb;0
2826;1;;Rupert ;;Ostrowski;;1;AfD;Niedersachsen;;45;;;;;;;;;;0;;0;;;no fb;0
2827;1;;Andreas ;;Otti;;1;AfD;Berlin;;78;;;;;;;;;;0;;0;;;no fb;0
2828;1;;Claudia ;;Papst-Dippel;;2;AfD;Hessen;17;;;;;;;;;;;0;;0;;;no fb;0
2829;1;Prof. Dr.;Karl-Heinz;;Paqué;;1;FDP;Sachsen-Anhalt;;69;;;;Karl.Heinz.Paque;;;;;;0;;0;;Karl.Heinz.Paque;page;1
2830;1;;Manuel;;Paschke;;1;DIE LINKE;Niedersachsen;;28;;;;PaschkeM;;;;;;0;;0;;PaschkeM;page;1
2831;1;;Georg ;;Pazderski;;1;AfD;Berlin;;76;;;;Pazderski.Georg;;;;;;0;;0;;Pazderski.Georg;page;1
2832;1;;Sören;;Pellmann;1977;1;DIE LINKE;Sachsen;;153;25,30%;http://www.soeren-pellmann.de;;Linkepelli;https://twitter.com/LINKEPELLI;http://instagram.com/soerenpellmann;https://www.youtube.com/channel/UCxPVlepR1FaogvElPBEfkuw?view_as=subscriber;https://plus.google.com/u/0/102619789168548872459;;0;;1;0;Linkepelli;page;1
2833;1;;Katharina Andrea;;Penkert;;2;DIE LINKE;Rheinland-Pfalz;;202;;;;Katharina-Penkert-121391398481830;;;;;;0;;0;;Katharina-Penkert-121391398481830;private;0
2834;1;;Franz ;;Pesch;;1;AfD;Nordrhein-Westfalen;;91;;;;franz.pesch;;;;;;0;;0;;franz.pesch;private;0
2835;1;Dr.;Frauke;;Petry;1975;2;AfD;Sachsen;1;158;37,40%;;;Dr.Frauke.Petry;;;;;;0;;1;0;Dr.Frauke.Petry;page;1
2836;1;;Jeannine;;Pflugradt;;2;SPD;Mecklenburg-Vorpommern;5;17;;;;jeannine.pflugradt;;;;;;0;;0;;jeannine.pflugradt;page;1
2837;1;;Roderik ;;Pfreundschuh;;1;AfD;Niedersachsen;;36;;;;roderik.pfreundschuh;;;;;;0;;0;;roderik.pfreundschuh;private;0
2838;1;Dr.;Marc;;Piazolo;;1;GRÜNE;Saarland;;299;;http://www.gruene-homburg.de;;marc.piazolo;;;;;;0;;0;;marc.piazolo;private;0
2839;1;;Rolf;;Pilarski;;1;FDP;Baden-Württemberg;;273;;;;pilarski.rolf;;;;;;0;;0;;pilarski.rolf;page;1
2840;1;;Gerd ;;Plorin;;1;AfD;Nordrhein-Westfalen;;112;;;;afd.kleve;;;;;;0;;0;;afd.kleve;page;1
2841;1;;Ralf;;Poppe;;1;GRÜNE;Niedersachsen;;30;;;;ralf.poppe.1;;;;;;0;;0;;ralf.poppe.1;private;0
2842;1;;Benno;;Pörtner;;1;DIE LINKE;Hessen;;178;;;;;;;;;;0;;0;;;no fb;0
2843;1;;Achim ;;Postert;;1;AfD;Niedersachsen;;26;;;;AfD-Bundestagskandidat-Achim-Postert-251925948547097;;;;;;0;;0;;AfD-Bundestagskandidat-Achim-Postert-251925948547097;private;0
2844;1;;Reinhard;;Prange;;1;DIE LINKE;Nordrhein-Westfalen;;147;;;;reinhard.prange;;;;;;0;;0;;reinhard.prange;private;0
2845;1;;Eiko;;Precht;;1;FDP;Sachsen-Anhalt;;73;;;;eikoprecht;;;;;;0;;0;;eikoprecht;page;1
2846;1;;Constantin Leopold ;Prinz von Anhalt ;Dessau;;1;AfD;Bayern;;223;;;;;;;;;;0;;0;;;no fb;0
2847;1;;Simon;;Pschorr;;1;DIE LINKE;Baden-Württemberg;;287;;;;simon.pschorr;;;;;;0;;0;;simon.pschorr;page;1
2848;1;;Thomas;;Rahner;;1;GRÜNE;Rheinland-Pfalz;;206;;;;;;;;;;0;;0;;;no fb;0
2849;1;;Walter Michael;;Rammler;;1;GRÜNE;Hessen;;174;;;;walter.m.rammler;;;;;;0;;0;;walter.m.rammler;private;0
2850;1;;Stephan;;Rauhut;;1;DIE LINKE;Berlin;8;75;;http://www.stephan-rauhut.de;;steverauhut.info;https://twitter.com/Steve_Rauhut;;;;;0;;0;;steverauhut.info;page;1
2851;1;;Christof ;;Rausch;;1;AfD;Nordrhein-Westfalen;;110;;;;christof.rausch;;;;;;0;;0;;christof.rausch;private;0
2852;1;;Sebastian;;Rave;;1;DIE LINKE;Bremen;;54;;http://www.sebastianrave.de/wahlen;http://www.sozialismus.info;soviet.nineteenseventeen;;;;;;0;;0;;soviet.nineteenseventeen;private;0
2853;1;Prof. Dr.;Steffen ;;Reichmann;;1;AfD;Hessen;;183;;https://www.hfpv.de/node/341;;;;;;;;0;;0;;;no fb;0
2854;1;;Guido Thorsten ;;Reil;;1;AfD;Nordrhein-Westfalen;;119;;;;guido.reil;;;;;;0;;0;;guido.reil;private;0
2855;1;;Eike;;Reimers;;1;AfD;Schleswig-Holstein;;5;;;;;;;;;;0;;0;;;no fb;0
2856;1;Dr.;Kristian;;Reinhold;;1;FDP;Sachsen;;163;;;;;;;;;;0;;0;;;no fb;0
2857;1;;Stefanie;;Remlinger;;2;GRÜNE;Berlin;;77;;http://stefanie-remlinger.de/;;stefanie.remlinger;https://twitter.com/StefRemlinger;;;;;0;;0;;stefanie.remlinger;private;0
2858;1;;Wolfgang Jürgen;;Renner;;1;GRÜNE;Brandenburg;;64;;;;wolfgang.renner.37;;;;;;0;;0;;wolfgang.renner.37;private;0
2859;1;;Tim;;Renner;;1;SPD;Berlin;6;80;;http://www.bundesrenner.de;;TimRennerCW;https://twitter.com/rennersen;https://www.instagram.com/rennersen;https://www.youtube.com/channel/UCPTGneblvSEHRL2b_4sDEmQ;;;0;;0;;TimRennerCW;page;1
2860;1;;Jürgen;;Repschläger;;1;DIE LINKE;Nordrhein-Westfalen;;96;;http://linksfraktion-bonn.de;;;;;;;;0;;0;;;no fb;0
2861;1;;Horst ;;Reschke;;1;AfD;Hessen;;182;;;;;;;;;;0;;0;;;no fb;0
2862;1;;Ingrid;;Reuter;;2;GRÜNE;Nordrhein-Westfalen;;143;;;;;;;;;;0;;0;;;no fb;0
2863;1;;Volker ;;Richter;;1;AfD;Hessen;11;;;;;;;;;;;0;;0;;;no fb;0
2864;1;;Klaus ;;Riedelsdorf;;1;AfD;Brandenburg;;60;;;;klausriedelsdorf;;;;;;0;;0;;klausriedelsdorf;page;1
2865;1;Dr.;Renatus;;Rieger;;1;AfD;Nordrhein-Westfalen;;113;;;;renatus.rieger.3;;;;;;0;;0;;renatus.rieger.3;private;0
2866;1;;Josef Heinrich;;Riepe;;1;DIE LINKE;Niedersachsen;;38;;;;;;;;;;0;;0;;;no fb;0
2867;1;;Markus Benjamin;;Ringe;;1;CDU;Saarland;17;;;;;mringe81;;;;;;0;;0;;mringe81;private;0
2868;1;;Karl Heinz;;Ringlstetter;;1;DIE LINKE;Bayern;;231;;;;karl.ringlstetter;;;;;;0;;0;;karl.ringlstetter;private;0
2869;1;Dr.;Joachim;;Rinke;;1;FDP;Schleswig-Holstein;7;9;;;;;;;;;;0;;0;;;no fb;0
2870;1;;Jochen ;;Rohrberg;;1;AfD;Niedersachsen;;34;;;;JochenRohrbergBTW17;;;;;;0;;0;;JochenRohrbergBTW17;page;1
2871;1;;Clemens;;Rostock;;1;GRÜNE;Brandenburg;;63;;http://www.gruene-brandenburg.de;;clemens.rostock;https://twitter.com/Clemens_Rostock;;https://www.youtube.com/channel/UCI_t4eKp7VLYYqPKO2O1-YQ;;;0;;0;;clemens.rostock;private;0
2872;1;;Stefan;;Rouenhoff;1978;1;CDU;Nordrhein-Westfalen;;112;45,00%;;;stefanrouenhoff;;;;;;0;;1;0;stefanrouenhoff;page;1
2873;1;;Athanasia;;Rousiamani-Goldthau;;2;FDP;Berlin;;83;;;;rousiamani;;;;;;0;;0;;rousiamani;private;0
2874;1;;Jasmin;;Runge;;2;DIE LINKE;Baden-Württemberg;;294;;;;100012340418823;;;;;;0;;0;;100012340418823;user;1
2875;1;;Ruben ;;Rupp;;1;AfD;Baden-Württemberg;;270;;;;AfD.Rupp;;;;;;0;;0;;AfD.Rupp;page;1
2876;1;;Michael;;Sacher;;1;GRÜNE;Nordrhein-Westfalen;;144;;;;michael.sacher2;;;;;;0;;0;;michael.sacher2;private;0
2877;1;;Thorben;;Sämann;;1;GRÜNE;Hessen;;172;;http://www.thorbensaemann.de;;ThorbenSaemann2017;https://twitter.com/ThorbenSae;;;;;0;;0;;ThorbenSaemann2017;no fb;0
2878;1;;Bernhard;;Sander;;1;DIE LINKE;Nordrhein-Westfalen;;102;;;;Bernhard-Sander-610104575667086;;;;;;0;;0;;Bernhard-Sander-610104575667086;private;0
2879;1;;Christoph;;Saßen;;1;DIE LINKE;Nordrhein-Westfalen;;111;;;;chsassen;;;;;;0;;0;;chsassen;page;1
2880;1;;Christian;;Sauter;1980;1;FDP;Nordrhein-Westfalen;15;135;;;;christian.sauter.9;;;;;;0;;1;0;christian.sauter.9;private;0
2881;1;;Hans-Martin ;;Schaefer;;1;AfD;Nordrhein-Westfalen;;147;;;;martinschaeferafd;;;;;;0;;0;;martinschaeferafd;page;1
2882;1;;Adrian;;Scheffels;;1;DIE LINKE;Nordrhein-Westfalen;;103;;;;ascheffels;;;;;;0;;0;;ascheffels;page;1
2883;1;;Marc;;Scheffler;;1;DIE LINKE;Nordrhein-Westfalen;;118;;;;marc.scheffler.3;;;;;;0;;0;;marc.scheffler.3;private;0
2884;1;;Uwe Peter;;Scheidemann;;1;AfD;Sachsen-Anhalt;;74;;;;Uwe.Scheidemann.AfD;;;;;;0;;0;;Uwe.Scheidemann.AfD;page;1
2885;1;;Karl-Peter;;Scheit;;1;DIE LINKE;Saarland;;298;;;;scheit.karlpeter;;;;;;0;;0;;scheit.karlpeter;private;0
2886;1;;Jan ;;Schiffers;;1;AfD;Bayern;;236;;;;Jan.Schiffers.AfD;;;;;;0;;0;;Jan.Schiffers.AfD;page;1
2887;1;;Michael;;Schilke;;1;DIE LINKE;Schleswig-Holstein;;2;;;;michael.schilke;;;;;;0;;0;;michael.schilke;private;0
2888;1;;Martin ;;Schiller;;1;AfD;Nordrhein-Westfalen;16;129;;;;martinschillermuenster;;;;;;0;;0;;martinschillermuenster;private;0
2889;1;;Michael Albert ;;Schlembach;;1;AfD;Nordrhein-Westfalen;20;;;;;;;;;;;0;;0;;;no fb;0
2890;1;;Thomas ;;Schlick;;1;AfD;Niedersachsen;;51;;;;thomas.schlick.900;;;;;;0;;0;;thomas.schlick.900;private;0
2891;1;;Klaus-Joachim;;Schmelz;;1;GRÜNE;Niedersachsen;;33;;;;;;;;;;0;;0;;;no fb;0
2892;1;;Lukas;;Schmid;;1;DIE LINKE;Bayern;;213;;;;100014460280014;;;;;;0;;0;;100014460280014;user;1
2893;1;;Robert ;;Schmidt;;1;AfD;Baden-Württemberg;;275;;;;;;;;;;0;;0;;;no fb;0
2894;1;;Sibylle ;;Schmidt;;2;AfD;Berlin;;83;;;;;;;;;;0;;0;;;no fb;0
2895;1;;Christian ;;Schmidt;;1;AfD;Brandenburg;;58;;;;;;;;;;0;;0;;;no fb;0
2896;1;;Eugen ;;Schmidt;;1;AfD;Nordrhein-Westfalen;17;;;;;;;;;;;0;;0;;;no fb;0
2897;1;Dr.;Stephan Josef;;Schmidt;;1;SPD;Saarland;7;;;;;;;;;;;0;;0;;;no fb;0
2898;1;;Kerstin;;Schnapp;;2;GRÜNE;Bayern;;214;;;;kerstin.schnapp;;;;;;0;;0;;kerstin.schnapp;private;0
2899;1;;Daniel;;Schneider;;1;AfD;Sachsen-Anhalt;12;;;;;;;;;;;0;;0;;;no fb;0
2900;1;;Marion;;Schniggendiller;;2;GRÜNE;Nordrhein-Westfalen;;130;;;;;;;;;;0;;0;;;no fb;0
2901;1;;Gerd;;Schon;;1;AfD;Saarland;4;;;;;gerd.schon.5;;;;;;0;;0;;gerd.schon.5;private;0
2902;1;;Stefan;;Schön;;1;GRÜNE;Brandenburg;;65;;;;;;;;;;0;;0;;;no fb;0
